"V1"	"V2"	"sample.id"	"spawning.season"	"cluster"	"cluster.jake"
0.0413510145238397	0.045176952909854	"Hastkar_894"	NA	"Intermediate"	NA
0.0372042685608261	0.0150848573799217	"Hastkar_895"	NA	"Intermediate"	NA
-0.0239919810297559	-0.0024448528792988	"Hastkar_896"	NA	"Spring-like"	1
-0.0246728355337774	0.000929677812334482	"Hastkar_897"	NA	"Spring-like"	1
-0.0222633530301811	0.00175221495805665	"Hastkar_898"	NA	"Spring-like"	NA
-0.00710993263288909	0.00231726845260737	"Hastkar_899"	NA	"Spring-like"	1
-0.00843296847209443	0.0133530290520122	"Hastkar_900"	NA	"Spring-like"	NA
-0.00729227084887881	0.00868958659330612	"Hastkar_901"	NA	"Spring-like"	NA
-0.0126775409020397	0.00969256485298331	"Hastkar_902"	NA	"Spring-like"	1
-0.0162904959415871	0.00152605856611378	"Hastkar_903"	NA	"Spring-like"	NA
0.0278988261422072	-0.0227961114083814	"Hastkar_904"	NA	"Intermediate"	NA
0.06893118066084	-0.032437538735347	"Hastkar_905"	NA	"Autumn-like"	2
-0.0226295958653697	0.00173619935294392	"Hastkar_906"	NA	"Spring-like"	NA
-0.0224616145527414	0.0146641972482468	"Hastkar_907"	NA	"Spring-like"	NA
0.0497492534693861	0.0112210432378636	"Hastkar_908"	NA	NA	NA
0.0236131302392556	-0.0172451355039327	"Hastkar_909"	NA	"Intermediate"	NA
0.0468929281965853	0.0130250626304639	"Hastkar_910"	NA	NA	NA
-0.0220937400291034	0.000778820054688553	"Hastkar_911"	NA	"Spring-like"	NA
-0.0233058059659271	-0.00161701746837804	"Hastkar_912"	NA	"Spring-like"	NA
-0.0201079935079736	-0.00294973966654052	"Hastkar_913"	NA	"Spring-like"	NA
0.0294055912574653	0.0265375053503812	"Hastkar_914"	NA	"Intermediate"	1
0.0268307876602325	-0.0199316232172021	"Hastkar_915"	NA	"Intermediate"	NA
-0.00929747956741523	0.0139345644516129	"Hastkar_916"	NA	"Spring-like"	1
-0.0169795665879082	0.0030677271482186	"Hastkar_917"	NA	"Spring-like"	1
-0.021478996654367	0.00266769621883087	"Hastkar_918"	NA	"Spring-like"	1
0.0352841682151138	-0.0967944072023936	"Hastkar_919"	NA	"Intermediate"	1
0.00277337991305744	0.00450287596691185	"Hastkar_920"	NA	NA	NA
-0.0162032945626982	-0.00441116499310301	"Hastkar_921"	NA	"Spring-like"	NA
-0.022424613741841	0.00439429328291845	"Hastkar_922"	NA	"Spring-like"	NA
-0.0239957069597078	-0.000508579385972764	"Hastkar_923"	NA	"Spring-like"	NA
-0.0241397324748691	0.00246091469607334	"Hastkar_924"	NA	"Spring-like"	1
-0.0238022450148348	0.000624638694015077	"Hastkar_925"	NA	"Spring-like"	NA
0.0237091143869889	0.0225361532584849	"Hastkar_926"	NA	"Intermediate"	NA
-0.022798134250614	0.00134341203806217	"Hastkar_927"	NA	"Spring-like"	1
0.023149205160184	-0.0850131777707218	"Hastkar_928"	NA	"Intermediate"	NA
-0.0228893418674691	0.000395215618195186	"Hastkar_929"	NA	"Spring-like"	1
-0.0243378959276755	0.00301280794907506	"Hastkar_930"	NA	"Spring-like"	1
-0.0123505803264827	-0.00170171073967413	"Hastkar_931"	NA	"Spring-like"	1
-0.0204217586725313	0.00482775674196544	"Hastkar_932"	NA	"Spring-like"	1
-0.0123498559343414	-0.00539195969902126	"Hastkar_933"	NA	"Spring-like"	NA
0.0587257958560138	0.0414967242460108	"Hastkar_934"	NA	NA	2
0.0325833905409563	0.0448718687608695	"Hastkar_935"	NA	"Intermediate"	NA
-0.0225266099250779	0.000207109695291402	"Hastkar_936"	NA	"Spring-like"	1
-0.0237372863497411	-0.00334296907592086	"Hastkar_937"	NA	"Spring-like"	1
-0.00257249233474206	0.0151630690764535	"Hastkar_938"	NA	NA	NA
-0.02060604009846	-0.0105620638300247	"Hastkar_939"	NA	"Spring-like"	NA
-0.021089901951903	0.00178115379349269	"Hastkar_940"	NA	"Spring-like"	NA
-0.0213433892470115	0.00112840433753338	"Hastkar_941"	NA	"Spring-like"	NA
0.0609057145900652	0.0274744675848581	"Hastkar_942"	NA	NA	NA
-0.020145015808378	-0.00218689054580833	"Hastkar_943"	NA	"Spring-like"	1
0.0552696825036658	0.0313388152181471	"Hastkar_944"	NA	NA	NA
-0.0221052442927631	0.00229694026586015	"Hastkar_945"	NA	"Spring-like"	1
-0.0195493875626371	0.00410692556129887	"Hastkar_946"	NA	"Spring-like"	NA
0.0496341734601681	0.0210967285520398	"Hastkar_947"	NA	NA	2
0.02655245477979	-0.00788859092372753	"Hastkar_948"	NA	"Intermediate"	1
-0.0229148105449925	-0.00302200032336722	"Hastkar_949"	NA	"Spring-like"	NA
-0.0026941393379961	0.00590103881232786	"Hastkar_950"	NA	NA	NA
-0.0235303274175438	0.00351950473253229	"Hastkar_951"	NA	"Spring-like"	1
-0.0227316877760418	-0.000384663910860719	"Hastkar_952"	NA	"Spring-like"	1
-0.0213264907759147	-0.0177094873653881	"Hastkar_953"	NA	"Spring-like"	1
-0.00135249815523694	-0.0530633171043075	"Hastkar_954"	NA	NA	NA
-0.0244312245238837	-0.000814697467193715	"Hastkar_955"	NA	"Spring-like"	1
-0.0247246018799682	0.00155790180448814	"Hastkar_956"	NA	"Spring-like"	1
0.0342159188341399	0.0478931192904293	"Hastkar_957"	NA	"Intermediate"	1
-0.0020344810831025	0.00408161630988003	"Hastkar_958"	NA	NA	NA
-0.0217614130456362	-0.00122358376546509	"Hastkar_959"	NA	"Spring-like"	1
-0.0226070497811675	0.000571310973129088	"Hastkar_960"	NA	"Spring-like"	NA
0.0252944929572526	0.040395688252053	"Hastkar_961"	NA	"Intermediate"	NA
-0.0233297455663587	0.000230628475415771	"Hastkar_962"	NA	"Spring-like"	NA
-0.0215922527116385	0.00285559375110487	"Hastkar_963"	NA	"Spring-like"	1
-0.0245239034751719	-0.00132663549915063	"Hastkar_964"	NA	"Spring-like"	1
-0.0103000796547447	0.0152988505727672	"Hastkar_965"	NA	"Spring-like"	1
-0.00737381415596545	0.00743341148550867	"Hastkar_966"	NA	"Spring-like"	NA
-0.023568016718349	-0.000279094102938833	"Hastkar_967"	NA	"Spring-like"	1
-0.0164555727493419	0.00439707886861268	"Hastkar_968"	NA	"Spring-like"	NA
0.0165159666916514	0.0249208039354719	"Hastkar_969"	NA	"Intermediate"	1
0.0433520678252369	0.00993112962360454	"Hastkar_970"	NA	"Intermediate"	1
-0.0114964761427102	-0.0078256135703841	"Hastkar_971"	NA	"Spring-like"	1
-0.0126545457721707	0.00228486077594222	"Hastkar_972"	NA	"Spring-like"	NA
-0.0226517316993776	0.00383977464325354	"Hastkar_973"	NA	"Spring-like"	1
0.00908950269539142	-0.00811162423645173	"Hastkar_974"	NA	NA	NA
-0.0218523043448914	0.00286861220514812	"Hastkar_975"	NA	"Spring-like"	NA
-0.00364348726210777	0.0117964389541982	"Hastkar_976"	NA	"Spring-like"	1
0.0431932656522795	0.0272536927308379	"Hastkar_977"	NA	"Intermediate"	NA
-0.0225148734795248	0.00291960491257539	"Hastkar_978"	NA	"Spring-like"	1
-0.0215215510580961	0.000377165780898397	"Hastkar_979"	NA	"Spring-like"	1
-0.0231476900330264	0.00162236526683474	"Hastkar_980"	NA	"Spring-like"	NA
0.0320406085125331	-0.01685145184392	"Hastkar_981"	NA	"Intermediate"	NA
-0.00545608748954246	0.00512911619587482	"Hastkar_982"	NA	"Spring-like"	NA
-0.0155747872622491	0.00574935296691767	"Hastkar_983"	NA	"Spring-like"	NA
-0.017457933451787	0.00247460659522428	"Hastkar_984"	NA	"Spring-like"	NA
-0.0201542398068947	-0.00056006432121106	"Hastkar_985"	NA	"Spring-like"	NA
-0.0196416471783352	0.00299925859261819	"Hastkar_986"	NA	"Spring-like"	1
-0.0121494998211992	-0.00933048557601189	"Hastkar_987"	NA	"Spring-like"	NA
0.0405367731234062	0.0766304083853496	"Hastkar_100"	NA	"Intermediate"	NA
-0.0252882112533359	0.00227792577407333	"Hastkar_101"	NA	"Spring-like"	NA
-0.0238646576636747	0.000223694234732721	"Hastkar_102"	NA	"Spring-like"	1
-0.0222031137724298	-0.00222904398833364	"Hastkar_103"	NA	"Spring-like"	NA
-0.00939562709782483	0.00073788718373903	"Hastkar_104"	NA	"Spring-like"	1
-8.97358825450601e-07	0.0143065515033493	"Hastkar_105"	NA	NA	1
-0.0237076294555412	0.00445096829633585	"Hastkar_106"	NA	"Spring-like"	NA
-0.0170947726392167	-0.000375672404950667	"Hastkar_107"	NA	"Spring-like"	NA
-0.0225703162945181	-0.00279210502371065	"Hastkar_108"	NA	"Spring-like"	1
-0.0229945237878218	-0.00152192423678963	"Hastkar_109"	NA	"Spring-like"	1
0.0408707239459853	0.0183111607971458	"Hastkar_10"	NA	"Intermediate"	NA
-0.0206925735485555	-0.0223027734052777	"Hastkar_110"	NA	"Spring-like"	NA
-0.0113158085228763	0.00191144960837543	"Hastkar_111"	NA	"Spring-like"	1
0.0355353344410686	-0.007428904549948	"Hastkar_112"	NA	"Intermediate"	1
-0.00331622267875682	0.00723548752811425	"Hastkar_113"	NA	NA	1
-0.0229732624109809	0.00107456770975851	"Hastkar_114"	NA	"Spring-like"	1
0.0264305888730637	-0.0652925131174307	"Hastkar_115"	NA	"Intermediate"	1
-0.0248036954395945	-0.00214584933148492	"Hastkar_116"	NA	"Spring-like"	NA
0.0327953139948727	0.0159541395712507	"Hastkar_117"	NA	"Intermediate"	1
-0.0228634754294765	0.00199354932318555	"Hastkar_118"	NA	"Spring-like"	NA
0.0309611557220375	0.00708883274060499	"Hastkar_119"	NA	"Intermediate"	NA
-0.0224594353633118	0.00498160507315127	"Hastkar_11"	NA	"Spring-like"	1
0.0451199127733095	-0.0214809122285537	"Hastkar_120"	NA	NA	NA
0.0530369373827927	0.0596645698443898	"Hastkar_121"	NA	NA	2
0.0333602897092133	-0.170675656544525	"Hastkar_122"	NA	"Intermediate"	1
-0.0239351266764598	0.00416693422092033	"Hastkar_123"	NA	"Spring-like"	1
0.000925466170768156	0.00847723527480447	"Hastkar_124"	NA	NA	NA
0.0216813655862271	-0.00675454309348919	"Hastkar_125"	NA	"Intermediate"	NA
0.0175353102406525	-0.131365671270086	"Hastkar_126"	NA	"Intermediate"	1
0.0200168810055277	-0.10880301489256	"Hastkar_127"	NA	"Intermediate"	NA
-0.0253223043404513	0.00401048996795992	"Hastkar_128"	NA	"Spring-like"	NA
0.0876655895249734	0.107153755462961	"Hastkar_129"	NA	"Autumn-like"	NA
0.0583895640346486	0.0299560432202446	"Hastkar_12"	NA	NA	NA
-0.0180917780949004	0.000588429243603791	"Hastkar_130"	NA	"Spring-like"	NA
-0.0239661432313095	0.00143271013522524	"Hastkar_131"	NA	"Spring-like"	1
-0.0246334013588418	0.00143829462931987	"Hastkar_132"	NA	"Spring-like"	NA
-0.0214330619934177	-0.00352295993332215	"Hastkar_133"	NA	"Spring-like"	NA
0.0223105246396589	0.0256263859376272	"Hastkar_134"	NA	"Intermediate"	NA
-0.0233027673149191	0.00292561440233948	"Hastkar_135"	NA	"Spring-like"	1
0.0431667389121307	-0.0927397172223064	"Hastkar_136"	NA	"Intermediate"	NA
-0.018788742421687	-0.00313531953446704	"Hastkar_137"	NA	"Spring-like"	1
-0.00622832633985019	0.00979456571879683	"Hastkar_138"	NA	"Spring-like"	NA
0.00293479506841707	-0.00149336199330675	"Hastkar_139"	NA	NA	NA
0.038424716816703	0.0508486181191551	"Hastkar_13"	NA	"Intermediate"	NA
-0.024089781024413	0.000904499532535757	"Hastkar_140"	NA	"Spring-like"	NA
-0.0225929952917187	0.00194192823291249	"Hastkar_141"	NA	"Spring-like"	1
-0.0236494093128204	-0.00276561045772822	"Hastkar_142"	NA	"Spring-like"	NA
-0.00648504501779763	0.0146157260185452	"Hastkar_143"	NA	"Spring-like"	1
0.0319859167116823	0.0583751467708069	"Hastkar_144"	NA	"Intermediate"	1
0.0812596415299862	-0.0694332848481933	"Hastkar_145"	NA	"Autumn-like"	2
-0.0254091383291439	-0.00263734494383728	"Hastkar_146"	NA	"Spring-like"	NA
-0.00611495335694786	0.0100929348418551	"Hastkar_147"	NA	"Spring-like"	NA
0.0446875040446951	0.061585539672697	"Hastkar_148"	NA	NA	1
-0.0237742321448698	0.00394951041603289	"Hastkar_149"	NA	"Spring-like"	NA
-0.0119692659728358	0.00336498402622772	"Hastkar_14"	NA	"Spring-like"	NA
-0.0226212605885673	0.00364573812517005	"Hastkar_150"	NA	"Spring-like"	NA
-0.0144817407448624	-0.00259932728156242	"Hastkar_151"	NA	"Spring-like"	1
-0.0237238831344471	0.00115436308391974	"Hastkar_152"	NA	"Spring-like"	NA
0.0293945980902531	-0.115634589649452	"Hastkar_153"	NA	"Intermediate"	NA
-0.0204252199268913	0.00520166561101549	"Hastkar_154"	NA	"Spring-like"	NA
0.0526354857172685	0.0528179434583552	"Hastkar_155"	NA	NA	1
-0.00666168798862068	0.00683292594921657	"Hastkar_156"	NA	"Spring-like"	NA
-0.0110877001675236	0.00655087840674437	"Hastkar_157"	NA	"Spring-like"	NA
-0.0243035425406961	0.00232178749666039	"Hastkar_158"	NA	"Spring-like"	NA
-0.0119511483790027	-0.00337493953751022	"Hastkar_159"	NA	"Spring-like"	1
-0.0216633480527189	0.00191368119565005	"Hastkar_15"	NA	"Spring-like"	NA
-0.0209543660657745	0.00482782157774745	"Hastkar_160"	NA	"Spring-like"	1
-0.0184795754503416	-0.00261828685353677	"Hastkar_161"	NA	"Spring-like"	NA
0.0862101976877787	-0.0705320548739527	"Hastkar_162"	NA	"Autumn-like"	NA
0.0285820330305412	-0.129908411357541	"Hastkar_163"	NA	"Intermediate"	NA
-0.0227913123939738	0.00130748797869209	"Hastkar_164"	NA	"Spring-like"	NA
-0.0238437067930908	-0.0236479127217757	"Hastkar_165"	NA	"Spring-like"	1
-0.00858220480469808	0.00862958235956046	"Hastkar_166"	NA	"Spring-like"	1
-0.0248736554306266	0.00376329650951032	"Hastkar_167"	NA	"Spring-like"	1
-0.00649662280196079	0.0168547078878453	"Hastkar_168"	NA	"Spring-like"	NA
-0.0213561739947524	0.00924412465598338	"Hastkar_169"	NA	"Spring-like"	NA
-0.0239660850369867	0.0030398767757177	"Hastkar_16"	NA	"Spring-like"	1
-0.0232285355152137	0.0019177736616711	"Hastkar_170"	NA	"Spring-like"	NA
-0.0208029071741918	-0.000623574189698847	"Hastkar_171"	NA	"Spring-like"	NA
-0.0248269019613141	0.00336072321691209	"Hastkar_172"	NA	"Spring-like"	NA
-0.0147486118123158	0.0104580387257506	"Hastkar_173"	NA	"Spring-like"	NA
-0.018299743701405	0.00521641349412824	"Hastkar_174"	NA	"Spring-like"	1
-0.0175072389761818	0.00556953700082698	"Hastkar_175"	NA	"Spring-like"	NA
0.0410179685879569	-0.031147047327482	"Hastkar_176"	NA	"Intermediate"	NA
0.0437272610420088	0.0351392101345455	"Hastkar_177"	NA	"Intermediate"	1
0.0179581209990505	-0.0556223398759084	"Hastkar_178"	NA	"Intermediate"	1
0.0385569283240555	-0.136743994893525	"Hastkar_179"	NA	"Intermediate"	NA
-0.0210575886598558	-0.00551535021910607	"Hastkar_17"	NA	"Spring-like"	1
-0.0224612605991865	0.0141674532416314	"Hastkar_180"	NA	"Spring-like"	1
0.000746891521770676	0.0146139885686371	"Hastkar_181"	NA	NA	1
-0.023540556007469	0.00444820827518304	"Hastkar_182"	NA	"Spring-like"	NA
-0.0240372400605093	0.00148766330176569	"Hastkar_183"	NA	"Spring-like"	1
-0.0153732306234413	-0.000110525238257699	"Hastkar_18"	NA	"Spring-like"	NA
0.000287558893244658	0.00532425619823575	"Hastkar_19"	NA	NA	NA
-0.023014415060742	0.00134833458521621	"Hastkar_1"	NA	"Spring-like"	1
-0.0107687196675862	0.00442249237745752	"Hastkar_20"	NA	"Spring-like"	NA
0.0805674172125142	0.0951421976753972	"Hastkar_21"	NA	"Autumn-like"	NA
0.0460761982720119	0.0532547117992175	"Hastkar_22"	NA	NA	1
0.0429516859948388	-0.0825832440121633	"Hastkar_23"	NA	"Intermediate"	1
0.0229386354717189	-0.12140821191278	"Hastkar_24"	NA	"Intermediate"	NA
-0.0230799225424507	0.00592888379301236	"Hastkar_25"	NA	"Spring-like"	NA
-0.0222517126355565	0.0010502596806933	"Hastkar_26"	NA	"Spring-like"	1
-0.0186173470487643	0.000429867571090589	"Hastkar_27"	NA	"Spring-like"	1
0.027626390886545	0.00091805857330809	"Hastkar_28"	NA	"Intermediate"	1
-0.0200060901814247	5.56577681632476e-05	"Hastkar_29"	NA	"Spring-like"	1
-0.0228555900699588	0.00248282681681231	"Hastkar_2"	NA	"Spring-like"	NA
0.0701033490797805	-0.11919361451396	"Hastkar_30"	NA	"Autumn-like"	2
-0.0248026322470608	0.00558890839973066	"Hastkar_31"	NA	"Spring-like"	1
-0.0219206985164027	-0.00160453927869887	"Hastkar_32"	NA	"Spring-like"	NA
-0.0167561952497226	0.00424746087965119	"Hastkar_33"	NA	"Spring-like"	1
-0.023003152382664	0.00559369094744592	"Hastkar_34"	NA	"Spring-like"	NA
-0.0219968167626486	0.000425442367659964	"Hastkar_35"	NA	"Spring-like"	NA
0.0308936155694758	0.0565031417168315	"Hastkar_36"	NA	"Intermediate"	NA
-0.023436906284381	-0.000316888355818443	"Hastkar_37"	NA	"Spring-like"	NA
-0.0240214792213076	-0.000421848366561334	"Hastkar_38"	NA	"Spring-like"	1
-0.0196774841359715	-0.000357858980277913	"Hastkar_39"	NA	"Spring-like"	NA
0.042168419989908	-0.0761108164041591	"Hastkar_3"	NA	"Intermediate"	2
-0.0086098849999878	0.00839653031184361	"Hastkar_40"	NA	"Spring-like"	1
-0.0211222498158389	-1.23316292423964e-06	"Hastkar_41"	NA	"Spring-like"	NA
-0.0108785843592383	0.00104628993865076	"Hastkar_42"	NA	"Spring-like"	1
-0.0223980104625874	0.00309914428834257	"Hastkar_43"	NA	"Spring-like"	1
-0.024177233121429	0.000970798849214176	"Hastkar_44"	NA	"Spring-like"	1
-0.0236994553199509	0.0145822171809863	"Hastkar_45"	NA	"Spring-like"	NA
0.0302145726604235	-0.0152037710310563	"Hastkar_46"	NA	"Intermediate"	NA
-0.0163460383660575	-0.00145579565461731	"Hastkar_47"	NA	"Spring-like"	1
-0.0229730881295886	0.00172848198423477	"Hastkar_48"	NA	"Spring-like"	NA
-0.0122943702028291	0.00404480515982585	"Hastkar_49"	NA	"Spring-like"	NA
0.00404687274261421	0.00881016763295942	"Hastkar_4"	NA	NA	NA
0.040307913198916	0.0199403413924701	"Hastkar_50"	NA	"Intermediate"	NA
-0.00182696464484459	0.00404838792144036	"Hastkar_51"	NA	NA	NA
-0.0224606215958393	0.00164944643043514	"Hastkar_52"	NA	"Spring-like"	NA
0.0565558278128084	-0.00698684821412651	"Hastkar_53"	NA	NA	NA
-0.0138750127416159	-0.0117204881834588	"Hastkar_54"	NA	"Spring-like"	NA
0.0314464967472748	0.0576162537218238	"Hastkar_55"	NA	"Intermediate"	NA
-0.0216112577864769	0.000153480824960528	"Hastkar_56"	NA	"Spring-like"	1
-0.0127901828287833	0.00312676264659645	"Hastkar_57"	NA	"Spring-like"	1
-0.0237700962788941	0.00318257178032596	"Hastkar_58"	NA	"Spring-like"	NA
0.0647674521356027	0.0355960898342016	"Hastkar_59"	NA	"Autumn-like"	2
-0.0192630147714849	-0.00142658942617174	"Hastkar_5"	NA	"Spring-like"	NA
-0.020491654504668	-0.00020635477874967	"Hastkar_60"	NA	"Spring-like"	1
-0.00991391337133217	0.000871454817572897	"Hastkar_61"	NA	"Spring-like"	NA
-0.0185414603844135	-0.00697190509555074	"Hastkar_62"	NA	"Spring-like"	1
0.020330265560287	0.0243001081550278	"Hastkar_63"	NA	"Intermediate"	NA
-0.0174450491854142	-0.00423492585028602	"Hastkar_64"	NA	"Spring-like"	1
0.0357715602296089	-0.00619439795116917	"Hastkar_65"	NA	"Intermediate"	1
-0.0199723253789729	0.00147721386427415	"Hastkar_66"	NA	"Spring-like"	1
0.019125546893478	-0.109813332391456	"Hastkar_67"	NA	"Intermediate"	1
-0.00668320865653909	-0.00127142573387026	"Hastkar_68"	NA	"Spring-like"	NA
-0.0053493882617666	0.00774241982548879	"Hastkar_69"	NA	"Spring-like"	1
-0.0256636003060484	0.00015924697878292	"Hastkar_6"	NA	"Spring-like"	1
-0.0232257879383081	0.00120144756115933	"Hastkar_70"	NA	"Spring-like"	1
-0.0155857735884546	0.000121872992404539	"Hastkar_71"	NA	"Spring-like"	NA
-0.0189373994715212	0.00320685811268334	"Hastkar_72"	NA	"Spring-like"	1
0.0977539155661245	0.120276055532174	"Hastkar_73"	NA	"Autumn-like"	2
0.0920474374176406	0.0768585744671801	"Hastkar_74"	NA	"Autumn-like"	NA
-0.022817072057846	0.00204934823771631	"Hastkar_75"	NA	"Spring-like"	NA
-0.023703922666154	-0.00422774934856307	"Hastkar_76"	NA	"Spring-like"	NA
-0.020027396971557	0.00394074141729503	"Hastkar_77"	NA	"Spring-like"	NA
-0.0229806954785258	0.0124121250501213	"Hastkar_78"	NA	"Spring-like"	NA
-0.016075658245511	-0.00337398093862783	"Hastkar_79"	NA	"Spring-like"	1
0.0268817960742839	-0.0850151455645699	"Hastkar_7"	NA	"Intermediate"	NA
0.0292929220164478	0.0231349609671079	"Hastkar_80"	NA	"Intermediate"	NA
-0.00218024495282076	0.00708148694919634	"Hastkar_81"	NA	NA	NA
-0.0248127930805842	0.00195390854201015	"Hastkar_82"	NA	"Spring-like"	NA
0.00476657948519523	-0.00495792402207638	"Hastkar_83"	NA	NA	NA
0.0288196932785815	-0.00823300443475692	"Hastkar_84"	NA	"Intermediate"	NA
-0.0198456871664621	-0.00030541350828408	"Hastkar_85"	NA	"Spring-like"	NA
-0.0249680941873991	-0.00086526472910019	"Hastkar_86"	NA	"Spring-like"	NA
0.0183992064431242	-0.121148860257999	"Hastkar_87"	NA	"Intermediate"	1
-0.0240362155481779	0.00423407281850973	"Hastkar_88"	NA	"Spring-like"	1
-0.000467608060394876	0.00705623905189891	"Hastkar_89"	NA	NA	1
-0.0203000217116249	-0.0346381586228565	"Hastkar_8"	NA	"Spring-like"	NA
0.068339285877131	-0.00865754461437505	"Hastkar_90"	NA	"Autumn-like"	NA
0.0412712482481821	0.0304922341036135	"Hastkar_91"	NA	"Intermediate"	NA
-0.0236884655094774	0.00270284561484647	"Hastkar_92"	NA	"Spring-like"	1
-0.0240640251487155	0.000358735760830014	"Hastkar_93"	NA	"Spring-like"	NA
0.000391436921374543	0.00349176877875119	"Hastkar_94"	NA	NA	1
-0.0154568084714629	-0.0102674690583809	"Hastkar_95"	NA	"Spring-like"	NA
-0.0228418359920003	-0.00477540724702385	"Hastkar_96"	NA	"Spring-like"	1
-0.0236433368769645	-0.00163456460459226	"Hastkar_97"	NA	"Spring-like"	NA
0.0370826785203646	-0.00153023105249111	"Hastkar_98"	NA	"Intermediate"	NA
-0.0207208072104885	0.00490571143865169	"Hastkar_99"	NA	"Spring-like"	1
-0.0222032169280333	0.00331026657965158	"Hastkar_9"	NA	"Spring-like"	NA
-0.0131197866540855	0.00239778349754709	"AAL1_CelticSea_Atlantic_Winter"	"Winter"	"Spring-like"	NA
0.0772479777301639	-0.0259354888191983	"AAL2_CelticSea_Atlantic_Winter"	"Winter"	"Autumn-like"	NA
0.078924353508162	0.0257498600269752	"AAL3_Celticsea_Atlantic_Winter"	"Winter"	"Autumn-like"	NA
-0.0195988393476025	-0.00147922914559836	"AF29_Norway_Atlantic_Spring"	"Spring"	"Spring-like"	NA
-0.0147780801663929	0.00151882056468064	"AF30_Norway_Atlantic_Spring"	"Spring"	"Spring-like"	NA
-0.0245598961157066	0.000901282387051063	"AF31_Norway_Atlantic_Spring"	"Spring"	"Spring-like"	NA
-0.0221037175923911	-0.000557804141201432	"AF8_Norway_Atlantic_Spring"	"Spring"	"Spring-like"	NA
0.0732094712454417	-0.0263847341943705	"AK1_Downs_Atlantic_Winter"	"Winter"	"Autumn-like"	NA
0.079744676994312	0.0156144168288182	"AK2_Downs_Atlantic_Winter"	"Winter"	"Autumn-like"	NA
0.0761655345066624	-0.0114971631561655	"AK3_Downs_Atlantic_Winter"	"Winter"	"Autumn-like"	NA
-0.022934228913175	-0.00255644331780168	"AM27_Norway_Atlantic_Spring"	"Spring"	"Spring-like"	NA
-0.0232600123427651	-0.00809335313587057	"AM29_Norway_Atlantic_Spring"	"Spring"	"Spring-like"	NA
-0.0233664151372589	0.00372600365095224	"AM33_Norway_Atlantic_Spring"	"Spring"	"Spring-like"	NA
-0.0227545897733185	0.00335479843107653	"AM8_Norway_Atlantic_Spring"	"Spring"	"Spring-like"	NA
-0.0212704787495364	0.00138757925023296	"BF16_HastKar_Baltic_Spring"	"Spring"	"Spring-like"	NA
-0.0229171756858189	0.00487319101073156	"BF18_HastKar_Baltic_Spring"	"Spring"	"Spring-like"	NA
-0.0231425627481172	0.00156144093949516	"BF19_HastKar_Baltic_Spring"	"Spring"	"Spring-like"	NA
-0.0164010900316856	-3.07013470966368e-06	"BF21_HastKar_Baltic_Spring"	"Spring"	"Spring-like"	NA
-0.0216796207351746	-0.000646730035223859	"BM14_HastKar_Baltic_Spring"	"Spring"	"Spring-like"	NA
-0.0225334276126128	0.000229257362249185	"BM15_HastKar_Baltic_Spring"	"Spring"	"Spring-like"	NA
-0.0226785144668737	0.00320255447966814	"BM16_HastKar_Baltic_Spring"	"Spring"	"Spring-like"	NA
-0.0228028469624321	0.00241215923172813	"BM19_HastKar_Baltic_Spring"	"Spring"	"Spring-like"	NA
0.0854072922578632	-0.131833748401238	"F3L312_Canada_Atlantic_Autumn"	"Autumn"	"Autumn-like"	NA
0.0917762695031943	-0.00689541781408903	"F3L337_Canada_Atlantic_Autumn"	"Autumn"	"Autumn-like"	NA
0.088491882468919	-0.0295463262741795	"F4TH327_Canada_Atlantic_Autumn"	"Autumn"	"Autumn-like"	NA
0.0859111776709984	-0.115729788642226	"F4TH337_Canada_Atlantic_Autumn"	"Autumn"	"Autumn-like"	NA
0.0764395894601781	-0.0496025171247769	"F4XQgb402_Canada_Atlantic_Autumn"	"Autumn"	"Autumn-like"	NA
0.0797479921114598	-0.0351274196273395	"F4XQgb408_Canada_Atlantic_Autumn"	"Autumn"	"Autumn-like"	NA
0.0921631735498873	-0.0862196237806	"Fehmarn3_Fehmarn_Baltic_Autumn"	"Autumn"	"Autumn-like"	NA
0.0849966436546633	0.039540881004538	"Fehmarn44_Fehmarn_Baltic_Autumn"	"Autumn"	"Autumn-like"	NA
0.0658182469660867	0.00177282108567478	"Fehmarn6_Fehmarn_Baltic_Autumn"	"Autumn"	"Autumn-like"	NA
0.0843261459756053	-0.0910021965575643	"Gavle100_Gavle_Baltic_Autumn"	"Autumn"	"Autumn-like"	NA
0.0688293705355528	-0.018383710160346	"Gavle54_Gavle_Baltic_Autumn"	"Autumn"	"Autumn-like"	NA
0.0871580604624756	-0.109872055210596	"Gavle98_Gavle_Baltic_Autumn"	"Autumn"	"Autumn-like"	NA
0.0839393735166885	0.0141906477532484	"NorthSea13_NorthSea_Atlantic_Autumn"	"Autumn"	"Autumn-like"	NA
0.0879494035913054	-0.104917417309333	"NorthSea19_NorthSea_Atlantic_Autumn"	"Autumn"	"Autumn-like"	NA
0.0799275139438218	-0.00848381593456188	"NorthSea34_NorthSea_Atlantic_Autumn"	"Autumn"	"Autumn-like"	NA
-0.0217023449769096	0.00558787563410348	"NSSH33_Norway_Atlantic_Spring"	"Spring"	"Spring-like"	NA
-0.0148473385979959	-0.00412827494225221	"NSSH34_Norway_Atlantic_Spring"	"Spring"	"Spring-like"	NA
